label,line
支付利息,支付利息7480元（暂计算至2009年6月30日，此后至判决生效之日止的利息按银行贷款利率的4倍计算）。
支付利息,支付尚欠利息6500元，
支付利息,从2007年5月1日起按月利率20‰计算的利息，
支付利息,其从借款之日起至实际还清借款之日止按月利率2%计算的利息；
支付利息,被告偿付20000元借款的利息（从2001年3月3日开始至判决确定偿还之日，按月息1%计算）。
支付利息,并从2007年3月5日起按中国人民银行公布的同期同类贷款基准利率计付利息至实际履行日。
支付利息,利息（利息按月息壹分半从2007年10月25日起计算至实际履行之日止）；
支付利息,承担利息损失（按中国人民银行同期贷款利率从起诉之日起计至实际履行之日止）。
支付利息,并偿付2009年5月13日到2009年7月13日止的利息800元（2009年7月14日起至还清止的利息，按本金20000元以2分利计算）；
支付利息,利息自起诉之日起至实际还款之日止按银行同期同类贷款利率计算。
支付利息,并自2009年1月24日起以22000元按中国人民银行同期贷款利率的四倍支付利息；
支付利息,并支付该借款自2004年7月1日起至付清日止按月利率10‰计算的利息。
支付利息,并按银行贷款利率支付逾期利息。
支付利息,并从起诉日起按银行同期贷款利率支付原告利息损失至本金还清为止，
支付利息,利息（自2009年1月20日起按月率1%计算至判决确定履行之日止）；
支付利息,利息6900元（利息按月息一分半从2007年8月12日起计算至2009年7月12日，以后利息按月息一分半计算至实际履行之日止）；
支付利息,利息（自2000年1月1日起按月利率2%计算至判决确定履行之日止）
支付利息,俩被告立即归还原告结欠利息74682元。
支付利息,支付自2009的1月25日起至本案判决还款日止按月5%计算的利息。
支付利息,其按月利率2%支付利息至清偿之日止；
支付利息,并赔偿利息损失921.9元（该款从2008年2月6日计算至2009年4月20日，从2009年4月21日至判决确定付款之日期间的利息损失按欠款金额的日万分之二点一另行计某）；
支付利息,并支付该借款自2009年4月26日起至判决确定还款日止，按中国人民银行同期同类贷款基准利率计算的利息；
支付利息,月息1.5分。
支付利息,支付利息4500元，
支付利息,利息自起诉之日起至实际还款之日止按银行同期同类贷款利率计算。
支付利息,并支付利息1398.6元（利息计算至2009年6月30日，2009年7月1日起至判决确定付款之日止的利息按日万分之二点一另行计算）；
支付利息,其利息（从借款之日起，按月利率1%计算至清偿之日止）；
支付利息,并依约支付利息2000元，
支付利息,支付延期还款利息（其中10万元自2008年11月1日起按中国人民银行同期同类贷款利率计付至法院判决给付之日止；其中20万元自2009年2月11日起按中国人民银行同期同类利率计付至法院判决给付之日止；其中3万元自原告起诉之日起按中国人民银行同期同类贷款利率计付至法院判决给付之日止）。
支付利息,并支付自起诉之日起至借款本金清偿日止按银行同期贷款利率计算的利息。
支付利息,并承担至判决生效时止的借款利息85750元，合计435750元，
支付利息,支付自起诉之日起至实际还款之日止按人民银行同期同类贷款利率计算的利息。
支付利息,被告按银行同期贷款利率支付自2006年10月19日起至付清全部借款之日止的借款利息，暂计至2009年7月31日为32567元；
支付利息,逾期还款利息。
支付利息,及利息（利息按中国人民银行同期借款利率计算，从2007年12月30日起算至执行完毕止）；
支付利息,并支付从借款日起至还款日止按月利率20‰计算的利息。
支付利息,偿付利息215667元（40万元本金自2008年2月29日起至2009年5月8日止，）计息为152667元；20万元本金自2008年4月21日起至2009年5月8日止，计息为63000元，合计215667元），合计815667元。
支付利息,支付自起诉之日起至判决确定之日止按银行同期同类贷款利率计算的利息。
支付利息,支付利息（其中24万元从2007年3月8日起按月息2分计付利息至实际履行日，另12万元从2007年10月1日起按月息2分计付利息至实际履行日）。
支付利息,2、自2009年7月20日起按中国农业银行贷款最高利息双倍计息至实际给付之日止。
支付利息,被告承担原告损失费360元（4935元×月利率1%×12个月×6年）；
支付利息,并支付自起诉之日起至借款本金清偿日止按银行同期贷款利率计算的利息。
支付利息,并可从出借日起至实际还款日止按月息1%计算利息损失支付。
支付利息,及利息（利息自2006年10月24日起至实际还款之日止按月息1%计算），
支付利息,请判令被告按照口头约定月利率1%计息，支付从2008年6月23日至本案判决执行本金完毕某止的利息；
支付利息,3.本案诉讼费由被告承担。
支付利息,赔偿利息损失（利息从2007年11月14日起按日万分之三的利率计算至借款偿清之日止）。
支付利息,利息损失（从起诉之日起按银行同期同类贷款利率计付至实际履行完毕之日止）。
支付利息,利息（从起诉之日起至判决履行之日止），
支付利息,及利息（利息从借款日起按月利率20‰计算至款还清日止）；
支付利息,按银行同期贷款利率计算逾期利息，
支付利息,支付自借款之日起的利息39000元（按月利率2.5%暂计至2009年5月10日，以后另计），
支付利息,及支付自2007年11月10日起至付清之日止按月息2%计算的利息，
支付利息,并从起诉之日起按银行同期贷款利率计算利息至实际履行完毕之日止。
支付利息,及利息（利息从2000年2月9日起算至还款完毕之日止，按月利率1.5%计算，扣除被告已支付的利息9000元）。
支付利息,及利息（从起诉之日起按同期银行贷款利率计算至执行完毕之日止）。
支付利息,2、判令被告黄××支付借款利息2083元，并自2009年4月27日按月息2.5分计算至本金清偿日止；
支付利息,支付利息3000元（按2.5%计算），
支付利息,及支付借款利息24000元；
支付利息,支付自2007年10月1日起至还款之日止利息；
支付利息,并依约支付利息2000元，
支付利息,并支付自2007年2月7日起至实际付款日止按月利率1%计算的利息。
支付利息,利息6009元，
支付利息,赔偿从起诉之日起至履行完毕日止的按同期同类银行贷款利率计算的利息损失。
支付利息,支付自2001年5月14日起到2009年7月13日期间的利息人民币19600元；并按月利率1%计算（每月200元）支付自2009年7月14日起到实际清偿日止的利息。
支付利息,支付从借款之日起至归还之日止按银行同期同类贷款利率计算利息。
支付利息,利息1万元；
支付利息,支付利息损失（自2008年5月10日始按银行同期同类贷款利率的4倍计付至实际履行之日止）；
支付利息,2、被告支某某告借款82500元的利息（分四段计算：1、以借款本金6000元为基数，从2007年8月1日开始算起至借款确定给付之日止；2、以借款本金20000元为基数，从2008年2月4日开始算起至借款确定给付之日止；3、以借款本金4500元为基数，从2008年8月16日开始算起至借款确定给付之日止；4、以本金52000元为基数，从2009年5月1日算起至借款确定给付之日止，按银行同期贷款利率计算。）；
支付利息,按约定支付利息（扣除已付利息400元）；
支付利息,相应利息（从2007年11月12日起月利率按中国人民银行同期贷款利率的四倍计算至清偿日止）；
